X,Result
-8.853000,-1.847991
-8.852000,-1.845125
-8.851000,-1.842269
-8.850000,-1.839424
-8.849000,-1.836590
-8.848000,-1.833766
-8.847000,-1.830952
-8.846000,-1.828149
-8.845000,-1.825356
-8.844000,-1.822574
-8.843000,-1.819802
-8.842000,-1.817040
-8.841000,-1.814289
-8.840000,-1.811547
-8.839000,-1.808816
-8.838000,-1.806095
-8.837000,-1.803383
-8.836000,-1.800682
-8.835000,-1.797990
-8.834000,-1.795309
-8.833000,-1.792637
-8.832000,-1.789974
-8.831000,-1.787322
-8.830000,-1.784679
-8.829000,-1.782046
-8.828000,-1.779422
-8.827000,-1.776808
-8.826000,-1.774203
-8.825000,-1.771607
-8.824000,-1.769021
-8.823000,-1.766444
-8.822000,-1.763877
-8.821000,-1.761318
-8.820000,-1.758769
-8.819000,-1.756229
-8.818000,-1.753698
-8.817000,-1.751176
-8.816000,-1.748663
-8.815000,-1.746159
-8.814000,-1.743664
-8.813000,-1.741178
-8.812000,-1.738700
-8.811000,-1.736232
-8.810000,-1.733772
-8.809000,-1.731321
-8.808000,-1.728878
-8.807000,-1.726444
-8.806000,-1.724019
-8.805000,-1.721602
-8.804000,-1.719193
-8.803000,-1.716793
-8.802000,-1.714402
-8.801000,-1.712019
-8.800000,-1.709644
-8.799000,-1.707277
-8.798000,-1.704919
-8.797000,-1.702569
-8.796000,-1.700227
-8.795000,-1.697893
-8.794000,-1.695567
-8.793000,-1.693249
-8.792000,-1.690940
-8.791000,-1.688638
-8.790000,-1.686344
