X,Result
-8.996000,-0.909475
-8.995000,-0.909058
-8.994000,-0.908641
-8.993000,-0.908223
-8.992000,-0.907804
-8.991000,-0.907384
-8.990000,-0.906964
-8.989000,-0.906542
-8.988000,-0.906119
-8.987000,-0.905696
-8.986000,-0.905272
-8.985000,-0.904846
-8.984000,-0.904420
-8.983000,-0.903993
-8.982000,-0.903565
-8.981000,-0.903136
-8.980000,-0.902706
-8.979000,-0.902276
-8.978000,-0.901844
-8.977000,-0.901411
-8.976000,-0.900978
-8.975000,-0.900544
-8.974000,-0.900108
-8.973000,-0.899672
-8.972000,-0.899235
-8.971000,-0.898797
-8.970000,-0.898359
-8.969000,-0.897919
-8.968000,-0.897478
-8.967000,-0.897037
-8.966000,-0.896594
-8.965000,-0.896151
-8.964000,-0.895707
-8.963000,-0.895262
-8.962000,-0.894816
-8.961000,-0.894369
-8.960000,-0.893921
-8.959000,-0.893472
-8.958000,-0.893023
-8.957000,-0.892572
-8.956000,-0.892121
-8.955000,-0.891669
-8.954000,-0.891216
-8.953000,-0.890762
-8.952000,-0.890307
-8.951000,-0.889851
-8.950000,-0.889394
-8.949000,-0.888937
-8.948000,-0.888478
-8.947000,-0.888019
-8.946000,-0.887559
-8.945000,-0.887097
-8.944000,-0.886635
-8.943000,-0.886172
-8.942000,-0.885709
-8.941000,-0.885244
-8.940000,-0.884778
-8.939000,-0.884312
-8.938000,-0.883845
-8.937000,-0.883376
-8.936000,-0.882907
-8.935000,-0.882437
-8.934000,-0.881966
-8.933000,-0.881495
-8.932000,-0.881022
-8.931000,-0.880549
-8.930000,-0.880074
-8.929000,-0.879599
-8.928000,-0.879123
-8.927000,-0.878646
-8.926000,-0.878168
-8.925000,-0.877689
-8.924000,-0.877209
-8.923000,-0.876729
-8.922000,-0.876247
-8.921000,-0.875765
-8.920000,-0.875282
-8.919000,-0.874798
-8.918000,-0.874313
-8.917000,-0.873827
-8.916000,-0.873340
-8.915000,-0.872853
-8.914000,-0.872364
-8.913000,-0.871875
-8.912000,-0.871385
-8.911000,-0.870894
-8.910000,-0.870402
-8.909000,-0.869909
-8.908000,-0.869416
-8.907000,-0.868921
-8.906000,-0.868426
-8.905000,-0.867929
-8.904000,-0.867432
-8.903000,-0.866934
-8.902000,-0.866436
-8.901000,-0.865936
-8.900000,-0.865435
-8.899000,-0.864934
-8.898000,-0.864431
-8.897000,-0.863928
-8.896000,-0.863424
-8.895000,-0.862919
-8.894000,-0.862414
-8.893000,-0.861907
-8.892000,-0.861399
-8.891000,-0.860891
-8.890000,-0.860382
-8.889000,-0.859872
-8.888000,-0.859361
-8.887000,-0.858849
-8.886000,-0.858336
-8.885000,-0.857823
-8.884000,-0.857308
-8.883000,-0.856793
-8.882000,-0.856277
-8.881000,-0.855760
-8.880000,-0.855242
-8.879000,-0.854724
-8.878000,-0.854204
-8.877000,-0.853684
-8.876000,-0.853163
-8.875000,-0.852641
-8.874000,-0.852118
-8.873000,-0.851594
-8.872000,-0.851069
-8.871000,-0.850544
-8.870000,-0.850017
-8.869000,-0.849490
-8.868000,-0.848962
-8.867000,-0.848433
-8.866000,-0.847904
-8.865000,-0.847373
-8.864000,-0.846842
-8.863000,-0.846309
-8.862000,-0.845776
-8.861000,-0.845242
-8.860000,-0.844707
-8.859000,-0.844172
-8.858000,-0.843635
